C1 C1x C1y C1z C2 C2x C2y C2z C3 C3x C3y C3z O4 O4x O4y O4z O5 O5x O5y O5z H6 H6x H6y H6z H7 H7x H7y H7z H8 H8x H8y H8z H9 H9x H9y H9z H10 H10x H10y H10z H11 H11x H11y H11z C12 C12x C12y C12z C13 C13x C13y C13z C14 C14x C14y C14z O15 O15x O15y O15z O16 O16x O16y O16z H17 H17x H17y H17z H18 H18x H18y H18z H19 H19x H19y H19z H20 H20x H20y H20z H21 H21x H21y H21z C22 C22x C22y C22z C23 C23x C23y C23z C24 C24x C24y C24z C25 C25x C25y C25z O26 O26x O26y O26z O27 O27x O27y O27z H28 H28x H28y H28z H29 H29x H29y H29z H30 H30x H30y H30z H31 H31x H31y H31z H32 H32x H32y H32z H33 H33x H33y H33z H34 H34x H34y H34z Ca35 Ca35x Ca35y Ca35z O36 O36x O36y O36z H37 H37x H37y H37z H38 H38x H38y H38z Cach
12 29.702000 24.923000 43.233000 12 31.159000 25.168000 43.616000 12 31.529000 25.741000 44.976000 16 30.812000 25.872000 45.965000 16 32.751000 26.348000 44.989000 1 29.583000 24.694000 42.174000 1 29.098000 25.810000 43.421000 1 29.390000 24.099000 43.875000 1 31.534000 25.808000 42.817000 1 31.694000 24.221000 43.539000 1 33.229000 26.263000 44.162000 12 28.355000 28.515000 47.899000 12 27.983000 27.782000 49.185000 12 28.628000 26.404000 49.163000 16 27.940000 25.436000 48.772000 16 29.851000 26.241000 49.365000 1 27.988000 27.947000 47.044000 1 29.439000 28.612000 47.838000 1 27.902000 29.506000 47.892000 1 26.904000 27.700000 49.313000 1 28.416000 28.382000 49.985000 12 25.072000 20.987000 44.648000 12 26.510000 21.422000 44.913000 12 26.510000 22.555000 45.935000 12 27.906000 22.954000 46.392000 16 28.439000 23.958000 45.872000 16 28.515000 22.191000 47.174000 1 24.686000 20.469000 45.526000 1 25.048000 20.318000 43.788000 1 24.453000 21.861000 44.445000 1 27.112000 21.558000 44.015000 1 27.065000 20.579000 45.326000 1 25.891000 22.282000 46.790000 1 26.029000 23.423000 45.485000 12a 30.231000 24.105000 48.081000 16 29.696000 22.631000 50.499000 1 28.763000 22.772000 50.661000 1 29.959000 21.985000 51.155000  	2.443124
12 30.809000 23.697000 43.024000 12 32.125000 24.226000 43.587000 12 32.027000 25.269000 44.691000 16 30.968000 25.549000 45.250000 16 33.195000 25.856000 45.080000 1 30.974000 23.269000 42.035000 1 30.091000 24.513000 42.941000 1 30.421000 22.934000 43.698000 1 32.767000 24.674000 42.828000 1 32.647000 23.383000 44.038000 1 33.841000 25.378000 44.554000 12 28.773000 28.707000 45.768000 12 28.250000 28.393000 47.167000 12 28.867000 27.330000 48.064000 16 28.374000 27.111000 49.191000 16 29.838000 26.697000 47.595000 1 28.613000 27.863000 45.097000 1 29.844000 28.908000 45.805000 1 28.239000 29.589000 45.415000 1 27.180000 28.218000 47.051000 1 28.238000 29.289000 47.789000 12 25.539000 20.198000 44.512000 12 26.889000 20.887000 44.694000 12 26.871000 21.842000 45.884000 12 28.149000 22.613000 46.185000 16 28.075000 23.860000 46.150000 16 29.072000 21.979000 46.740000 1 25.300000 19.623000 45.406000 1 25.584000 19.528000 43.654000 1 24.769000 20.952000 44.346000 1 27.174000 21.341000 43.745000 1 27.669000 20.130000 44.771000 1 26.526000 21.356000 46.797000 1 26.090000 22.591000 45.757000 12a 30.466000 24.124000 47.473000 16 28.947000 24.689000 49.922000 1 28.795000 24.732000 50.866000 1 28.977000 25.604000 49.642000  	0.686729
12 30.809000 23.697000 43.024000 12 32.125000 24.226000 43.587000 12 32.027000 25.269000 44.691000 16 30.968000 25.549000 45.250000 16 33.195000 25.856000 45.080000 1 30.974000 23.269000 42.035000 1 30.091000 24.513000 42.941000 1 30.421000 22.934000 43.698000 1 32.767000 24.674000 42.828000 1 32.647000 23.383000 44.038000 1 33.841000 25.378000 44.554000 12 28.773000 28.707000 45.768000 12 28.250000 28.393000 47.167000 12 28.867000 27.330000 48.064000 16 28.374000 27.111000 49.191000 16 29.838000 26.697000 47.595000 1 28.613000 27.863000 45.097000 1 29.844000 28.908000 45.805000 1 28.239000 29.589000 45.415000 1 27.180000 28.218000 47.051000 1 28.238000 29.289000 47.789000 12 25.539000 20.198000 44.512000 12 26.889000 20.887000 44.694000 12 26.871000 21.842000 45.884000 12 28.149000 22.613000 46.185000 16 28.075000 23.860000 46.150000 16 29.072000 21.979000 46.740000 1 25.300000 19.623000 45.406000 1 25.584000 19.528000 43.654000 1 24.769000 20.952000 44.346000 1 27.174000 21.341000 43.745000 1 27.669000 20.130000 44.771000 1 26.526000 21.356000 46.797000 1 26.090000 22.591000 45.757000 12a 30.466000 24.124000 47.473000 16 30.273000 21.749000 49.012000 1 29.467000 21.534000 48.542000 1 30.035000 21.689000 49.937000  	2.140963
12 43.550000 53.810000 35.150000 12 42.610000 55.000000 34.940000 12 41.590000 55.130000 36.060000 16 40.380000 55.050000 35.870000 16 42.200000 55.410000 37.250000 1 44.461000 53.959000 34.570000 1 43.058000 52.895000 34.822000 1 43.800000 53.730000 36.200000 1 41.930000 54.930000 34.090000 1 43.080000 55.980000 34.930000 1 41.520000 55.430000 37.920000 12 41.150000 49.520000 37.900000 12 41.660000 49.600000 39.340000 12 42.550000 50.780000 39.690000 16 43.360000 50.680000 40.640000 16 42.310000 51.880000 39.150000 1 41.942000 49.841000 37.223000 1 40.281000 50.169000 37.788000 1 40.870000 48.500000 37.660000 1 42.320000 48.740000 39.420000 1 40.870000 49.620000 40.090000 12 50.020000 53.810000 39.220000 12 48.660000 54.400000 38.860000 12 47.460000 53.790000 39.600000 12 46.120000 54.500000 39.600000 16 45.970000 55.230000 40.610000 16 45.260000 54.140000 38.770000 1 50.345000 54.291000 40.142000 1 50.707000 53.996000 38.395000 1 49.990000 52.740000 39.410000 1 48.430000 54.100000 37.840000 1 48.750000 55.480000 38.760000 1 47.790000 53.660000 40.630000 1 47.350000 52.780000 39.220000 12a 43.200000 54.110000 40.490000 16 41.660000 52.710000 42.530000 1 42.120000 51.910000 42.800000 1 41.040000 52.880000 43.240000  	1.517658
12 31.930000 73.080000 10.380000 12 30.800000 72.540000 9.500000 12 29.780000 73.520000 8.970000 16 28.560000 73.520000 9.120000 16 30.360000 74.500000 8.210000 1 32.594000 72.265000 10.667000 1 31.510000 73.532000 11.278000 1 32.490000 73.830000 9.820000 1 30.240000 71.790000 10.060000 1 31.160000 72.040000 8.600000 1 31.310000 74.430000 8.140000 12 30.650000 78.000000 12.630000 12 31.400000 78.870000 11.620000 12 31.720000 78.250000 10.260000 16 31.960000 79.060000 9.340000 16 31.790000 77.010000 10.130000 1 31.140000 77.047000 12.832000 1 29.657000 77.737000 12.264000 1 30.590000 78.650000 13.500000 1 32.370000 79.160000 12.000000 1 30.840000 79.780000 11.410000 12 38.870000 74.840000 10.200000 12 37.580000 75.190000 9.470000 12 37.220000 76.670000 9.570000 12 35.820000 76.870000 9.010000 16 35.550000 76.230000 7.970000 16 35.060000 77.680000 9.570000 1 39.722000 75.270000 9.673000 1 38.987000 73.757000 10.239000 1 38.820000 75.240000 11.210000 1 36.840000 74.590000 10.000000 1 37.660000 74.820000 8.450000 1 37.870000 77.310000 8.970000 1 37.200000 77.110000 10.570000 12a 33.080000 77.490000 7.620000 16 34.270000 77.810000 5.080000 1 35.050000 78.360000 5.200000 1 34.090000 77.850000 4.140000  	3.982882
12 43.550000 53.810000 35.150000 12 42.610000 55.000000 34.940000 12 41.590000 55.130000 36.060000 16 40.380000 55.050000 35.870000 16 42.200000 55.410000 37.250000 1 44.461000 53.959000 34.570000 1 43.058000 52.895000 34.822000 1 43.800000 53.730000 36.200000 1 41.930000 54.930000 34.090000 1 43.080000 55.980000 34.930000 1 41.520000 55.430000 37.920000 12 41.150000 49.520000 37.900000 12 41.660000 49.600000 39.340000 12 42.550000 50.780000 39.690000 16 43.360000 50.680000 40.640000 16 42.310000 51.880000 39.150000 1 41.942000 49.841000 37.223000 1 40.281000 50.169000 37.788000 1 40.870000 48.500000 37.660000 1 42.320000 48.740000 39.420000 1 40.870000 49.620000 40.090000 12 50.020000 53.810000 39.220000 12 48.660000 54.400000 38.860000 12 47.460000 53.790000 39.600000 12 46.120000 54.500000 39.600000 16 45.970000 55.230000 40.610000 16 45.260000 54.140000 38.770000 1 50.345000 54.291000 40.142000 1 50.707000 53.996000 38.395000 1 49.990000 52.740000 39.410000 1 48.430000 54.100000 37.840000 1 48.750000 55.480000 38.760000 1 47.790000 53.660000 40.630000 1 47.350000 52.780000 39.220000 12a 43.200000 54.110000 40.490000 16 44.790000 52.370000 41.950000 1 44.340000 51.590000 41.600000 1 45.720000 52.190000 41.800000  	0.964732
12 31.280000 72.400000 10.430000 12 30.430000 71.650000 9.410000 12 29.380000 72.460000 8.670000 16 28.160000 72.320000 8.720000 16 29.990000 73.430000 7.930000 1 31.978000 71.701000 10.890000 1 30.630000 72.835000 11.190000 1 31.850000 73.200000 9.940000 1 29.800000 70.990000 10.000000 1 30.950000 71.050000 8.660000 1 30.940000 73.280000 7.830000 12 29.240000 77.240000 12.090000 12 30.260000 78.060000 11.300000 12 30.980000 77.340000 10.160000 16 31.950000 77.990000 9.720000 16 30.550000 76.340000 9.550000 1 29.795000 76.425000 12.555000 1 28.472000 76.895000 11.398000 1 28.750000 77.780000 12.900000 1 30.980000 78.540000 11.950000 1 29.680000 78.850000 10.840000 12 37.890000 74.480000 10.780000 12 36.570000 74.270000 10.040000 12 35.900000 75.620000 9.880000 12 34.670000 75.560000 8.980000 16 34.790000 75.580000 7.740000 16 33.570000 75.440000 9.550000 1 38.613000 74.966000 10.125000 1 38.294000 73.518000 11.094000 1 37.700000 75.100000 11.650000 1 35.950000 73.550000 10.590000 1 36.710000 73.740000 9.100000 1 36.520000 76.400000 9.430000 1 35.600000 76.000000 10.850000 12a 32.270000 76.350000 7.600000 16 33.160000 77.100000 5.130000 1 33.360000 76.590000 4.340000 1 32.930000 77.970000 4.800000  	2.435754
12 43.550000 53.810000 35.150000 12 42.610000 55.000000 34.940000 12 41.590000 55.130000 36.060000 16 40.380000 55.050000 35.870000 16 42.200000 55.410000 37.250000 1 44.461000 53.959000 34.570000 1 43.058000 52.895000 34.822000 1 43.800000 53.730000 36.200000 1 41.930000 54.930000 34.090000 1 43.080000 55.980000 34.930000 1 41.520000 55.430000 37.920000 12 41.150000 49.520000 37.900000 12 41.660000 49.600000 39.340000 12 42.550000 50.780000 39.690000 16 43.360000 50.680000 40.640000 16 42.310000 51.880000 39.150000 1 41.942000 49.841000 37.223000 1 40.281000 50.169000 37.788000 1 40.870000 48.500000 37.660000 1 42.320000 48.740000 39.420000 1 40.870000 49.620000 40.090000 12 50.020000 53.810000 39.220000 12 48.660000 54.400000 38.860000 12 47.460000 53.790000 39.600000 12 46.120000 54.500000 39.600000 16 45.970000 55.230000 40.610000 16 45.260000 54.140000 38.770000 1 50.345000 54.291000 40.142000 1 50.707000 53.996000 38.395000 1 49.990000 52.740000 39.410000 1 48.430000 54.100000 37.840000 1 48.750000 55.480000 38.760000 1 47.790000 53.660000 40.630000 1 47.350000 52.780000 39.220000 12a 43.200000 54.110000 40.490000 16 43.390000 56.020000 42.610000 1 43.380000 55.750000 43.530000 1 43.620000 56.950000 42.640000  	1.453513
12 31.030000 72.160000 10.570000 12 30.260000 71.480000 9.450000 12 29.150000 72.290000 8.780000 16 27.970000 72.160000 9.110000 16 29.500000 73.150000 7.790000 1 31.777000 71.463000 10.949000 1 30.335000 72.442000 11.361000 1 31.540000 73.050000 10.210000 1 29.660000 70.670000 9.850000 1 30.900000 71.100000 8.650000 1 30.400000 73.200000 7.460000 12 29.250000 77.100000 11.920000 12 30.220000 77.920000 11.080000 12 30.670000 77.250000 9.790000 16 31.080000 77.950000 8.830000 16 30.630000 76.010000 9.670000 1 29.771000 76.224000 12.307000 1 28.409000 76.791000 11.299000 1 28.880000 77.690000 12.760000 1 31.170000 78.150000 11.550000 1 29.690000 78.860000 10.900000 12 38.040000 73.810000 10.910000 12 36.700000 74.110000 10.260000 12 36.340000 75.590000 10.210000 12 35.100000 75.870000 9.370000 16 35.070000 75.380000 8.220000 16 34.040000 76.330000 9.840000 1 38.832000 74.320000 10.361000 1 38.221000 72.735000 10.892000 1 38.030000 74.160000 11.940000 1 35.920000 73.600000 10.830000 1 36.730000 73.720000 9.240000 1 36.980000 76.200000 9.590000 1 36.370000 76.040000 11.200000 12a 32.440000 76.130000 7.580000 16 33.560000 76.480000 5.070000 1 33.510000 76.780000 4.170000 1 34.130000 77.110000 5.500000  	3.677812
12 30.870000 71.830000 9.950000 12 30.110000 71.030000 8.890000 12 29.000000 71.770000 8.160000 16 27.810000 71.550000 8.380000 16 29.430000 72.530000 7.110000 1 31.536000 71.231000 10.571000 1 30.190000 72.302000 10.659000 1 31.380000 72.570000 9.330000 1 29.480000 70.360000 9.480000 1 30.720000 70.450000 8.200000 1 30.360000 72.290000 7.050000 12 28.630000 76.630000 10.960000 12 29.410000 77.480000 9.960000 12 30.080000 76.690000 8.840000 16 30.620000 77.380000 7.950000 16 30.150000 75.440000 8.800000 1 29.272000 75.860000 11.387000 1 27.794000 76.141000 10.460000 1 28.260000 77.290000 11.740000 1 30.110000 78.090000 10.530000 1 28.720000 78.170000 9.470000 12 38.110000 73.660000 9.890000 12 36.760000 73.600000 9.190000 12 36.230000 75.040000 9.260000 12 35.100000 75.410000 8.310000 16 34.840000 74.620000 7.380000 16 34.220000 76.250000 8.600000 1 38.751000 74.164000 9.167000 1 38.376000 72.637000 10.156000 1 38.220000 74.260000 10.790000 1 36.070000 72.950000 9.730000 1 36.930000 73.290000 8.160000 1 36.980000 75.800000 9.040000 1 35.880000 75.220000 10.270000 12a 32.440000 75.410000 6.700000 16 33.000000 76.210000 4.270000 1 33.260000 75.970000 3.380000 1 33.090000 77.170000 4.290000  	2.326567
